TSTEP,Rh_litter,Rh_soil,Rh_total,C_litter,C_soil,C_total
398,0.7467284,0.6533209,1.4000493,4.568632,21.331121,25.899754
399,0.82575893,0.6451889,1.4709479,4.568514,21.331306,25.89982
400,1.0142161,0.7576957,1.7719117,4.568016,21.33157,25.899586
401,1.0570948,0.79968375,1.8567785,4.5674324,21.331833,25.899265
402,1.0539262,0.8045212,1.8584474,4.5668564,21.332088,25.898945
403,1.0194136,0.7792218,1.7986354,4.566347,21.332336,25.898684
404,1.5654719,1.0148134,2.5802853,4.564739,21.332901,25.89764
405,1.3612703,1.0281485,2.3894188,4.5635433,21.333244,25.896788
406,0.7303765,0.6789743,1.4093508,4.563614,21.3333,25.896914
407,0.78882635,0.6468934,1.4357197,4.563568,21.333447,25.897015
408,1.2019342,0.8483683,2.0503025,4.562689,21.333813,25.896502
409,1.2439309,0.91323864,2.1571696,4.5617256,21.334154,25.89588
410,1.2413075,0.9504948,2.1918023,4.560768,21.334457,25.895226
411,0.97653073,0.81914335,1.7956741,4.560343,21.334623,25.894966
412,0.8927618,0.77253366,1.6652955,4.5600853,21.334751,25.894836
413,0.6882716,0.6230609,1.3113325,4.56024,21.334822,25.895061
414,0.8341265,0.66206825,1.4961947,4.5600967,21.335003,25.8951
415,1.2419983,0.8662125,2.1082108,4.5591335,21.335394,25.894527
416,0.97446483,0.82560056,1.8000654,4.558712,21.335552,25.894264
417,0.6352773,0.60803366,1.2433109,4.5589714,21.335585,25.894556
418,0.8408541,0.6748641,1.5157182,4.558817,21.335758,25.894575
419,0.7644736,0.64765483,1.4121284,4.558815,21.335884,25.8947
420,1.2093443,0.8254262,2.0347705,4.5579147,21.336285,25.8942
421,1.2016677,0.911302,2.1129696,4.5570316,21.33659,25.893621
422,1.0090225,0.8195128,1.8285352,4.5565357,21.336792,25.893328
423,0.8594363,0.75662136,1.6160576,4.556341,21.336905,25.893246
424,0.8080029,0.70144325,1.5094461,4.5562496,21.33702,25.89327
425,1.0049608,0.77840215,1.7833629,4.5557632,21.33726,25.893023
426,1.1535289,0.87542874,2.0289576,4.5549736,21.337555,25.892529
427,0.8656098,0.7568318,1.6224416,4.554764,21.337675,25.892439
428,0.8780238,0.7669185,1.6449423,4.554531,21.337797,25.892328
429,0.76870054,0.72280544,1.491506,4.5545197,21.337852,25.892372
430,0.9078805,0.7584296,1.6663101,4.554224,21.338015,25.892239
431,0.9862712,0.7862205,1.7724917,4.553772,21.338228,25.892
432,1.0011905,0.82023203,1.8214226,4.5532875,21.338425,25.891712
433,0.98248523,0.7993285,1.7818137,4.552841,21.338623,25.891464
434,0.96129584,0.7960943,1.7573901,4.5524387,21.338802,25.891241
435,1.0093846,0.79195756,1.8013421,4.551937,21.339037,25.890974
436,1.3155013,0.97130525,2.2868066,4.5508156,21.339403,25.890219
437,1.16642,0.9432561,2.1096761,4.5499954,21.339647,25.889643
438,1.255083,0.9524733,2.2075562,4.548998,21.339972,25.88897
439,1.1650269,0.95965433,2.1246812,4.5481777,21.340199,25.888376
440,1.1170816,0.94294506,2.0600266,4.5474567,21.340393,25.88785
441,1.0590359,0.8899025,1.9489384,4.546852,21.340582,25.887434
442,1.0917084,0.88055295,1.9722614,4.5461807,21.340813,25.886993
443,1.1191292,0.8948021,2.0139313,4.545452,21.34106,25.886513
444,1.084458,0.93256485,2.0170228,4.544796,21.341232,25.886028
445,1.0913593,0.92642105,2.0177803,4.5441227,21.34142,25.885542
446,1.2797494,0.9960541,2.2758036,4.543068,21.34173,25.884798
447,1.0877583,0.94557005,2.0333283,4.5424004,21.341896,25.884296
448,0.87239224,0.8087738,1.681166,4.5421715,21.341976,25.884148
449,0.8113203,0.7597045,1.5710248,4.5420647,21.342045,25.88411
450,0.7876645,0.70368046,1.4913449,4.5420036,21.342146,25.88415
451,0.95500565,0.7772094,1.732215,4.541605,21.342344,25.88395
452,1.1334155,0.8949683,2.0283837,4.540842,21.34261,25.883451
453,1.0753903,0.9196442,1.9950345,4.5401974,21.34279,25.882988
454,1.1645545,0.9451977,2.1097522,4.5393734,21.343037,25.88241
455,1.3031715,1.0243841,2.3275557,4.538265,21.343348,25.881613
456,1.2092044,1.0138767,2.223081,4.537348,21.343573,25.88092
457,1.2204211,1.0036092,2.2240303,4.5364075,21.34382,25.880228
458,1.3505492,1.0598111,2.4103603,4.535202,21.344147,25.879349
459,1.5459338,1.1582996,2.7042334,4.533596,21.344578,25.878174
460,1.6214681,1.2737005,2.8951685,4.5318394,21.34497,25.87681
461,1.915541,1.4615582,3.3770993,4.529482,21.345482,25.874964
462,2.431076,1.6703736,4.1014495,4.5260735,21.34632,25.872393
463,2.5320287,1.822965,4.354994,4.522455,21.347113,25.869568
464,1.9824771,1.6624573,3.6449344,4.519953,21.3475,25.867453
465,1.8805003,1.6164224,3.4969227,4.5176563,21.347828,25.865484
466,2.431928,1.7895925,4.2215204,4.5142307,21.348562,25.862793
467,2.2275202,1.8762662,4.1037865,4.511223,21.348997,25.86022
468,1.7929713,1.610973,3.4039443,4.509096,21.349249,25.858345
469,1.8218957,1.6466876,3.4685833,4.5069084,21.349497,25.856405
470,1.6586238,1.5441905,3.2028143,4.5050545,21.349678,25.854733
471,1.1934156,1.2772543,2.47067,4.5041485,21.349642,25.85379
472,1.1090387,1.1333216,2.2423604,4.503414,21.349663,25.853077
473,1.1992813,1.1210185,2.3202999,4.502495,21.34979,25.852285
474,1.379658,1.243434,2.623092,4.5012035,21.349987,25.85119
475,1.8328018,1.4981854,3.3309872,4.4989834,21.350405,25.849388
476,2.6475518,1.9345367,4.5820885,4.4950886,21.351246,25.846334
477,3.0508654,2.231754,5.2826195,4.4903603,21.35222,25.84258
478,2.567004,2.3185518,4.8855557,4.486624,21.3526,25.839224
479,1.5531449,1.6777611,3.230906,4.4849663,21.352554,25.83752
480,1.6231099,1.6393434,3.2624533,4.483164,21.352623,25.835787
481,1.7900174,1.6983442,3.4883616,4.481016,21.352812,25.833828
482,1.5909127,1.635096,3.2260087,4.4792824,21.352854,25.832136
483,1.5189682,1.5896603,3.1086285,4.4776955,21.352867,25.830563
484,1.6206467,1.7698786,3.3905253,4.4759026,21.35281,25.828712
485,1.7790976,2.1072588,3.8863564,4.473791,21.352581,25.826372
486,2.3848598,2.2919314,4.676791,4.4704323,21.352818,25.82325
487,2.884355,2.4175782,5.3019333,4.4660416,21.35347,25.819511
488,2.977116,2.5948477,5.571964,4.461458,21.354052,25.81551
489,2.3844047,2.4484072,4.832812,4.458109,21.354147,25.812256
490,1.2047431,2.0729704,3.2777135,4.4572105,21.353354,25.810564
491,0.9554179,2.0327156,2.9881334,4.4568405,21.35233,25.80917
492,1.1177948,2.0217822,3.139577,4.4561367,21.351494,25.80763
493,2.289259,2.1637325,4.4529915,4.453001,21.351784,25.804785
494,1.200767,2.255581,3.456348,4.452135,21.350807,25.802942
495,1.1906698,2.4084039,3.5990736,4.4512997,21.349665,25.800964
496,2.184462,2.1577673,4.3422294,4.4483986,21.349854,25.798252
497,1.7290839,1.7797953,3.5088792,4.4464436,21.349934,25.796377
498,1.5156003,1.643902,3.1595023,4.4449368,21.349922,25.794859
499,1.763798,1.6933069,3.457105,4.442919,21.350132,25.79305
500,1.8988122,1.8673931,3.7662053,4.440626,21.350315,25.790941
501,1.76032,1.902719,3.663039,4.438629,21.350315,25.788944
502,2.266225,2.1205313,4.3867564,4.4355755,21.35065,25.786226
503,2.3753507,2.2911823,4.666533,4.4322987,21.350939,25.783237
504,2.127754,2.249037,4.376791,4.4295425,21.351004,25.780546
505,1.7518896,1.9417535,3.693643,4.427578,21.350967,25.778545
506,2.026444,1.6362656,3.6627097,4.4250317,21.351545,25.776577
507,2.0115824,1.2640259,3.2756083,4.422514,21.352488,25.775002
508,1.9337423,1.443778,3.3775203,4.420168,21.353165,25.773333
509,1.8768384,1.5484145,3.425253,4.417944,21.353678,25.771622
510,1.7643454,1.3494542,3.1137996,4.4159603,21.354269,25.77023
511,1.6223459,1.2444961,2.866842,4.414276,21.354813,25.769089
512,1.4093524,1.5198389,2.9291914,4.4130497,21.354843,25.767893
513,1.8481615,2.1022928,3.9504542,4.4109097,21.354774,25.765684
514,1.6215223,1.9738647,3.595387,4.4092484,21.354588,25.763836
515,1.6159781,1.9236838,3.539662,4.407604,21.354446,25.76205
516,1.5756006,1.9182496,3.4938502,4.4060516,21.354267,25.760319
517,2.0273685,2.2167463,4.244115,4.4035473,21.354294,25.757841
518,1.7435064,2.1555045,3.899011,4.4016476,21.354069,25.755716
519,1.8082404,2.15653,3.9647703,4.3996143,21.353918,25.753532
520,1.7353535,2.2395782,3.9749317,4.3977375,21.353605,25.751343
521,1.616858,2.4740562,4.0909142,4.396124,21.352924,25.749048
522,1.3157494,2.50121,3.8169594,4.395153,21.351881,25.747034
523,1.0739543,2.533328,3.6072824,4.394705,21.350534,25.74524
524,1.002665,2.50601,3.508675,4.394413,21.349136,25.74355
525,1.2675371,2.5084996,3.7760367,4.393566,21.348034,25.7416
526,1.9021282,2.5961518,4.49828,4.3913784,21.347557,25.738935
527,2.8051221,2.849919,5.655041,4.387274,21.347847,25.73512
528,2.3779192,3.2196794,5.5975986,4.384079,21.34729,25.731369
529,1.4231067,3.4327836,4.8558903,4.382921,21.345448,25.728369
530,1.4216986,3.5064359,4.9281344,4.381771,21.34353,25.725302
531,2.2236514,3.2333746,5.457026,4.378916,21.342796,25.721712
532,2.6221414,2.8717523,5.4938936,4.375208,21.342882,25.71809
533,2.651591,3.0445764,5.6961675,4.371439,21.342836,25.714275
534,2.9398189,3.3337975,6.2736163,4.367052,21.342838,25.70989
535,2.675609,3.269844,5.945453,4.363226,21.342613,25.70584
536,2.1146095,2.5399306,4.65454,4.3606014,21.342485,25.703087
537,2.10351,1.7641335,3.8676434,4.357992,21.34313,25.701122
538,1.7359059,2.148309,3.8842149,4.3561745,21.342968,25.699142
539,1.9042974,2.6230354,4.527333,4.3539925,21.342527,25.69652
540,1.9635406,2.8049097,4.7684503,4.3516865,21.341978,25.693665
541,1.8646557,3.0786593,4.943315,4.3496,21.341042,25.690641
542,1.6033967,3.3250406,4.928437,4.3480797,21.33956,25.68764
543,1.3407743,3.5036871,4.8444614,4.34713,21.337599,25.684729
544,1.5648689,3.606637,5.171506,4.345703,21.335794,25.681498
545,2.1318634,3.5112154,5.643079,4.3430557,21.334745,25.677801
546,2.3196774,2.9719777,5.291655,4.340002,21.33446,25.674461
547,1.621167,2.3447046,3.9658716,4.338457,21.333996,25.672453
548,1.7197678,2.419913,4.139681,4.3367043,21.333572,25.670277
549,2.1581676,2.811773,4.9699407,4.3340054,21.333273,25.667278
550,2.0971663,2.6286905,4.725857,4.33144,21.333088,25.664528
551,1.6466124,2.3187158,3.9653282,4.329851,21.332693,25.662544
552,1.9425952,2.564472,4.507067,4.327627,21.3324,25.660027
553,2.2062182,2.6456656,4.851884,4.324831,21.33234,25.657171
554,2.2390778,2.7280495,4.9671273,4.3219604,21.332241,25.654202
555,2.1618395,2.8458643,5.007704,4.3192596,21.33194,25.6512
556,1.7727406,2.3523753,4.125116,4.3174057,21.331678,25.649084
557,1.4715214,2.2488675,3.720389,4.3162136,21.331167,25.64738
558,0.95822954,2.3323908,3.2906203,4.316147,21.329967,25.646114
559,1.3262825,2.4444542,3.7707367,4.315281,21.32909,25.644371
560,1.1437685,2.7190068,3.8627753,4.3148174,21.327724,25.642542
561,0.93032646,2.8905396,3.820866,4.314823,21.325935,25.640759
562,1.6270368,2.9265587,4.5535955,4.3133144,21.324934,25.638248
563,2.1473367,2.7928016,4.9401383,4.3106728,21.324682,25.635355
564,2.0778337,2.6425009,4.7203345,4.308182,21.324505,25.632687
565,2.2224522,2.8670506,5.089503,4.305374,21.32428,25.629654
566,2.206397,3.0625997,5.2689967,4.302601,21.323847,25.626448
567,2.1720598,3.104768,5.276828,4.299904,21.323336,25.62324
568,2.3793604,3.3340623,5.713423,4.296747,21.322851,25.619598
569,2.4169388,3.5102391,5.927178,4.2935066,21.322243,25.61575
570,2.5776618,3.6145465,6.1922083,4.2899055,21.321732,25.611637
571,2.059484,2.5892763,4.6487603,4.287443,21.321627,25.60907
572,1.6018248,2.2850654,3.8868902,4.2859936,21.321278,25.607271
573,1.6697252,2.4849274,4.1546526,4.284395,21.320814,25.60521
574,1.7308416,2.7594347,4.4902763,4.2826614,21.320154,25.602816
575,1.6671274,2.7011192,4.3682466,4.2810707,21.319477,25.600548
576,2.0099635,2.6450248,4.6549883,4.278723,21.319273,25.597996
577,2.06998,2.6123626,4.6823425,4.276243,21.31918,25.595423
578,2.210064,3.0021777,5.2122416,4.273489,21.318874,25.592363
579,2.266905,3.010299,5.277204,4.270609,21.318636,25.589245
580,1.9542987,2.08769,4.041989,4.268423,21.318943,25.587366
581,2.0427284,2.0512009,4.0939293,4.266041,21.319399,25.58544
582,2.1632915,2.46878,4.6320715,4.2633934,21.31959,25.582983
583,2.0582852,2.765038,4.8233232,4.260975,21.319365,25.58034
584,2.4124718,2.9751587,5.3876305,4.257805,21.31937,25.577175
585,2.3231251,3.1049407,5.428066,4.2548313,21.319145,25.573977
586,2.1543744,2.9591792,5.1135535,4.2522354,21.318865,25.5711
587,1.9244664,2.7514412,4.6759076,4.250162,21.318508,25.56867
588,1.9875765,3.0232725,5.010849,4.2479477,21.317965,25.565912
589,2.0046625,3.1041756,5.108838,4.245697,21.317366,25.563063
590,1.7270339,2.7949226,4.5219564,4.244114,21.316732,25.560846
591,1.7650304,2.7745056,4.539536,4.2424564,21.316168,25.558624
592,1.7513149,2.8875902,4.638905,4.240835,21.315477,25.556313
593,1.9164717,2.9136722,4.830144,4.2388477,21.31497,25.553818
594,1.6937451,2.8676915,4.5614367,4.2373714,21.314232,25.551603
595,1.717833,2.8021483,4.5199814,4.2358494,21.313591,25.54944
596,1.6071641,2.2941997,3.9013638,4.234585,21.31332,25.547905
597,1.5251775,2.1906092,3.7157867,4.2335167,21.31305,25.546566
598,1.5850453,2.1951375,3.7801828,4.232321,21.31285,25.545172
599,1.3458836,2.1800213,3.525905,4.231676,21.312368,25.544044
600,1.5451896,2.0954702,3.6406598,4.230587,21.312222,25.542809
601,1.480392,2.2170913,3.6974833,4.2296734,21.31187,25.541544
602,1.6759429,2.4807372,4.15668,4.2283287,21.311504,25.539833
603,1.7640221,2.218705,3.982727,4.226795,21.311514,25.53831
604,1.3950753,2.0152009,3.4102762,4.2261086,21.31126,25.537369
605,1.3691114,1.7965773,3.1656888,4.2254696,21.311193,25.536663
606,1.4486041,1.9759738,3.424578,4.224684,21.311047,25.53573
607,1.497432,2.07423,3.571662,4.2237988,21.310865,25.534664
608,1.3550763,1.7634108,3.1184871,4.2232475,21.310814,25.534061
609,1.1793842,1.7502575,2.9296417,4.2231083,21.310553,25.53366
610,1.3089775,1.9396514,3.2486289,4.2226944,21.310265,25.532959
611,1.3872895,2.1771867,3.5644763,4.2220955,21.30984,25.531935
612,1.2916298,2.2551181,3.546748,4.2217274,21.309216,25.530943
613,1.3375955,2.2916694,3.6292648,4.221287,21.30861,25.529898
614,1.5164335,2.4699752,3.9864087,4.220457,21.308054,25.528511
615,1.6746068,2.7240787,4.3986855,4.219286,21.307442,25.526728
616,1.682944,2.8209846,4.5039287,4.218109,21.306746,25.524855
617,1.4864018,2.6793869,4.1657887,4.217392,21.305943,25.523335
618,1.3358345,2.4170854,3.75292,4.2170296,21.305212,25.522242
619,1.3365738,2.3538072,3.690381,4.2166653,21.304544,25.52121
620,1.2773418,2.3153598,3.5927017,4.216465,21.30384,25.520306
621,1.039283,1.5403342,2.5796173,4.21682,21.30361,25.52043
622,0.95133245,1.3823365,2.333669,4.217394,21.303423,25.520817
623,1.0601876,1.4981132,2.5583007,4.217739,21.303255,25.520994
624,1.1420681,1.6398509,2.781919,4.217901,21.30305,25.52095
625,1.2669804,1.8787744,3.1457548,4.217804,21.302757,25.520561
626,1.2998128,2.0787203,3.3785331,4.2176495,21.302307,25.519957
627,1.3074964,1.9942349,3.3017313,4.2175064,21.30195,25.519457
628,1.2908953,1.7145168,3.005412,4.2174053,21.30185,25.519255
629,1.2774467,1.7538543,3.031301,4.217348,21.301693,25.519041
630,1.2500205,1.7426052,2.9926257,4.217371,21.301512,25.518883
631,1.1284395,1.5569164,2.685356,4.2176895,21.301363,25.519053
632,0.94463736,0.7046785,1.6493158,4.2184353,21.301834,25.52027
633,0.70644414,0.64336395,1.3498081,4.219734,21.302069,25.521803
634,0.76924723,0.6904444,1.4596916,4.220909,21.302332,25.523241
635,0.71808034,0.7475243,1.4656047,4.2222176,21.302473,25.52469
636,0.89523894,0.8627667,1.7580056,4.2231464,21.302717,25.525864
637,0.7878875,0.9079618,1.6958493,4.2243347,21.302782,25.527117
638,0.532526,1.0271243,1.5596503,4.2261124,21.302412,25.528524
639,0.910848,1.169758,2.080606,4.227072,21.30236,25.529432
640,0.8847858,1.3325754,2.2173612,4.2281075,21.302114,25.530222
641,0.48802495,1.4138142,1.9018391,4.230049,21.3013,25.53135
642,1.3162593,1.5325612,2.8488204,4.230173,21.301376,25.53155
643,0.9742731,1.2980386,2.2723117,4.231077,21.301268,25.532345
644,0.6793057,1.0387625,1.7180681,4.2326527,21.301058,25.53371
645,0.6510598,0.9214851,1.5725449,4.234312,21.300928,25.53524
646,0.6788949,0.91743207,1.596327,4.2359314,21.300833,25.536764
647,0.8713367,1.0395352,1.9108719,4.2371426,21.300848,25.53799
648,1.0063992,1.1543255,2.1607246,4.238079,21.30091,25.53899
649,1.0869395,1.29662,2.3835595,4.238859,21.300926,25.539785
650,1.3124864,1.399437,2.7119234,4.2391624,21.30111,25.540272
651,1.2076142,1.4226313,2.6302454,4.2397175,21.301142,25.54086
652,1.0238944,1.0900475,2.113942,4.2407,21.301285,25.541985
653,0.839975,1.0500667,1.8900417,4.2421074,21.301245,25.543352
654,0.7959424,1.3340234,2.1299658,4.243637,21.300865,25.544502
655,0.8009497,1.3353726,2.1363223,4.2451744,21.30049,25.545664
656,0.88581836,1.3934995,2.2793179,4.2465496,21.300154,25.546703
657,1.0266367,1.5628127,2.5894494,4.247635,21.299816,25.547451
658,1.0560063,1.6203631,2.6763694,4.24868,21.299452,25.548132
659,1.2589972,1.7705407,3.029538,4.249302,21.299181,25.548483
660,1.2187228,1.7047074,2.9234302,4.2500362,21.298923,25.54896
661,1.4753321,1.971115,3.4464471,4.250231,21.298704,25.548935
662,1.230541,1.8630075,3.0935485,4.2509804,21.298302,25.549282
663,0.83049774,1.4500887,2.2805865,4.2526283,21.297834,25.550463
664,0.7709067,1.2280406,1.9989473,4.293274,21.297499,25.590773
665,0.8631376,1.1581103,2.0212479,4.329628,21.297306,25.626934
666,1.0375971,1.1662527,2.2038498,4.3619328,21.297272,25.659204
667,1.2237848,1.2789108,2.5026956,4.390545,21.297304,25.687849
668,1.279442,1.2605141,2.539956,4.416071,21.297396,25.713467
669,1.5986233,1.3703423,2.9689655,4.4382725,21.297697,25.73597
670,1.9346924,1.5549586,3.489651,4.4573917,21.298151,25.755543
671,2.087274,1.6677185,3.7549927,4.4740524,21.298634,25.772686
672,1.8060415,1.4840751,3.2901165,4.489355,21.298994,25.78835
673,1.4671985,1.295971,2.7631695,4.5036125,21.299185,25.802797
674,1.3773277,1.1445544,2.521882,4.516487,21.29943,25.815918
675,1.6152027,1.2236009,2.8388035,4.527481,21.299835,25.827316
676,1.9249616,1.3674331,3.2923946,4.5365925,21.300406,25.836998
677,1.6862496,1.3081993,2.994449,4.545059,21.300785,25.845844
678,1.578059,1.1893401,2.767399,4.5527267,21.301172,25.853899
679,1.5315621,1.1871431,2.7187052,4.55958,21.30151,25.86109
680,1.271698,1.0132213,2.2849193,4.566126,21.301758,25.867884
681,1.4113492,1.0388147,2.4501638,4.5716553,21.302122,25.873777
682,1.6100751,1.1305369,2.740612,4.576128,21.302591,25.87872
683,2.0684319,1.3231896,3.3916214,4.579094,21.303326,25.88242
684,2.391043,1.4954526,3.8864956,4.580881,21.304213,25.885094
685,1.9128734,1.363429,3.2763023,4.583149,21.304745,25.887894
686,1.7965949,1.263684,3.060279,4.5852165,21.305262,25.890478
687,2.0147333,1.3379203,3.3526535,4.586462,21.305923,25.892385
688,1.7073004,1.2670238,2.9743242,4.5879765,21.306345,25.894321
689,1.3421868,1.0261742,2.368361,4.589905,21.306644,25.89655
690,1.4637347,1.047556,2.5112908,4.5913067,21.307047,25.898354
691,1.5713484,1.1013393,2.6726878,4.592247,21.3075,25.899748
692,1.7470126,1.1684928,2.9155054,4.5926094,21.308064,25.900673
693,2.6329262,1.5622275,4.1951537,4.59099,21.309124,25.900114
694,2.185959,1.4931154,3.6790745,4.590086,21.3098,25.899885
695,1.9186774,1.326168,3.2448454,4.623823,21.310366,25.934189
696,2.272829,1.4578719,3.730701,4.620861,21.311146,25.932007
697,2.3816018,1.4981347,3.8797364,4.6176796,21.311996,25.929676
698,2.7813337,1.704612,4.4859457,4.613697,21.313042,25.926739
699,2.2666779,1.5700539,3.8367317,4.6107445,21.313707,25.924452
700,1.8128344,1.3337332,3.1465676,4.6086903,21.314163,25.922853
701,1.6709926,1.2229693,2.893962,4.6069202,21.314589,25.921509
702,1.8064872,1.2591301,3.0656173,4.6048737,21.315117,25.91999
703,2.4266915,1.5239636,3.950655,4.6015873,21.316002,25.91759
704,2.444992,1.64809,4.093082,4.598261,21.316782,25.915043
705,1.8902147,1.4268801,3.3170948,4.5960484,21.317226,25.913275
706,1.3747418,1.1515994,2.5263412,4.594862,21.317434,25.912296
707,1.4040163,1.0942414,2.4982576,4.5936146,21.317732,25.911346
708,1.245518,0.9864237,2.2319417,4.59268,21.317982,25.910662
709,1.3089818,0.9914268,2.3004086,4.5916195,21.318289,25.909908
710,1.2823858,0.980444,2.2628298,4.5906105,21.318583,25.909193
711,1.8566962,1.2175525,3.0742488,4.5884457,21.31922,25.907665
712,1.9842931,1.367366,3.351659,4.586029,21.319832,25.90586
713,1.5217204,1.1901922,2.7119126,4.5845413,21.320156,25.904697
714,1.1912887,0.97763294,2.1689217,4.5837116,21.320364,25.904076
715,1.4044731,1.0547688,2.4592419,4.582451,21.320711,25.903162
716,1.4980614,1.1252759,2.6233373,4.581005,21.321081,25.902086
717,1.3536621,1.0466386,2.4003007,4.5798454,21.321386,25.901232
718,1.2526649,1.0092493,2.2619143,4.57889,21.321627,25.900517
