TSTEP,LITTER_INPUT,LITTER_TEMP,LITTER_MOIST,SOIL_TEMP,SOIL_MOIST
0,0.0,-3.385162353515625,0.958875834941864,-2.486328125,0.9979465007781982
1,0.0,2.17425537109375,0.9837621450424194,0.420196533203125,0.9989703297615051
2,0.0,8.600982666015625,0.9999945759773254,4.9224853515625,0.9999997615814209
3,0.0,9.323272705078125,0.9983944892883301,6.43853759765625,0.9998380541801453
4,0.0,-2.56243896484375,0.9821429252624512,1.17694091796875,0.998997151851654
5,0.0,-3.431640625,0.9475261569023132,-0.936065673828125,0.9978424906730652
6,0.0,-1.756744384765625,0.9663212895393372,-0.3404541015625,0.9968469738960266
7,0.0,-3.02117919921875,0.9654222130775452,-1.208953857421875,0.9985899925231934
8,0.0,-0.000274658203125,0.9434569478034973,0.028289794921875,0.9960527420043945
9,0.0,1.932891845703125,0.9998520016670227,1.491119384765625,0.9866768717765808
10,0.0,1.86181640625,0.9980757236480713,1.900146484375,0.9999228715896606
11,0.0,-0.755340576171875,0.9909121990203857,0.605499267578125,0.9996250867843628
12,0.0,-4.276092529296875,0.994406521320343,-0.707550048828125,0.9993194937705994
13,0.0,-13.169769287109375,1.0,-4.423980712890625,1.0
14,0.0,-9.703155517578125,1.0,-4.967071533203125,1.0
15,0.0,-3.230194091796875,0.9978532195091248,-2.70953369140625,0.9998903274536133
16,0.0,-14.34039306640625,0.974686324596405,-7.567291259765625,0.9989736676216125
17,0.0,-14.084686279296875,0.9641543030738831,-9.384002685546875,0.9980853199958801
18,0.0,-8.86737060546875,0.9927491545677185,-7.3046875,0.9932698607444763
19,0.0,-7.132965087890625,0.9985968470573425,-5.861602783203125,0.9999435544013977
20,0.0,-13.635772705078125,1.0,-7.389923095703125,1.0
21,0.0,-15.012176513671875,1.0,-8.923583984375,1.0
22,0.0,-9.08941650390625,1.0,-7.555328369140625,1.0
23,0.0,-5.369293212890625,1.0,-5.327880859375,1.0
24,0.0,-10.432861328125,1.0,-6.873046875,1.0
25,0.0,-9.2332763671875,1.0,-6.6422119140625,1.0
26,0.0,-14.42681884765625,1.0,-8.512542724609375,1.0
27,0.0,-13.8668212890625,0.9999997615814209,-9.531219482421875,1.0
28,0.0,-10.427764892578125,0.9987688660621643,-8.658294677734375,0.999950647354126
29,0.0,-8.21209716796875,0.9975324273109436,-7.369537353515625,0.9999009966850281
30,0.0,-4.301910400390625,1.0,-5.088592529296875,1.0
31,0.0,-6.66375732421875,1.0,-5.5093994140625,1.0
32,0.0,-8.78521728515625,0.9999516606330872,-6.20806884765625,0.9999980926513672
33,0.0,-8.542999267578125,0.9997809529304504,-6.851654052734375,0.999991238117218
34,0.0,-3.6356201171875,1.0,-4.689178466796875,1.0
35,0.0,-5.560089111328125,1.0,-4.628143310546875,1.0
36,0.0,-5.188720703125,0.9990483522415161,-4.52203369140625,0.9999618530273438
37,0.0,-3.64788818359375,0.9917729496955872,-3.82342529296875,0.9996665716171265
38,0.0,-7.1343994140625,0.9670302271842957,-5.18658447265625,0.9986571669578552
39,0.0,-1.566986083984375,0.950312077999115,-3.141143798828125,0.9970245957374573
40,0.0,0.278533935546875,0.9273808002471924,-1.144989013671875,0.9969689846038818
41,0.0,1.422027587890625,0.994317889213562,0.299041748046875,0.9968591332435608
42,0.0,-7.221099853515625,0.9630805850028992,-4.11859130859375,0.9984933733940125
43,0.0,-6.056915283203125,0.9474156498908997,-4.544830322265625,0.9978308081626892
44,0.0,-0.5048828125,1.0,-1.656280517578125,1.0
45,0.0,-3.961273193359375,0.9966270923614502,-2.77459716796875,0.9998573660850525
46,0.0,-0.81744384765625,0.9911893606185913,-1.621978759765625,0.9996057152748108
47,0.0,-5.158233642578125,0.9661661982536316,-3.14691162109375,0.9986201524734497
48,0.0,-5.172332763671875,0.9777616858482361,-3.7156982421875,0.9990830421447754
49,0.0,-2.68402099609375,1.0,-2.772064208984375,1.0
50,0.0,-3.581512451171875,1.0,-2.736541748046875,1.0
